ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20	k0	Data
790	MERR5	[MERR5-001]	20	42.8114	-71.9175	Meadow Brook	0.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242	75.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24.2
791	MERR6	[MERR6-001]	19	43.1464	-71.8806	Sand Brook	0.621	0	0	0.129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	62.1-0-0-12.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25
792	PISR1	[PISR1-001]	30	43.1339	-70.9697	Chelsey Brook	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0-0-0-0-0-83-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17
793	SACR1	[SACR1-001]	30	43.77	-71.2511	White Brook	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	82-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18
794	CRLE1	[CRLE1-01]	26	41.5	-81.2804	Leech Stream	0	0	0	0	0	0	0	0	0	0	0.939	0	0	0	0	0	0	0	0	0	0.061	0-0-0-0-0-0-0-0-0-0-93.9-0-0-0-0-0-0-0-0-0-6.1
795	CRLE2	[CRLE2-01]	50	41.563	-81.2187	Woodie Brook	0	0	0	0	0	0	0	0	0	0	0.931	0	0	0	0	0	0	0	0	0	0.069	0-0-0-0-0-0-0-0-0-0-93.1-0-0-0-0-0-0-0-0-0-6.9
796	CRLE3	[CRLE3-01]	59	41.5526	-81.234	Spring Brook	0	0	0	0	0	0	0	0	0	0	0.921	0	0	0	0	0	0	0	0	0	0.079	0-0-0-0-0-0-0-0-0-0-92.1-0-0-0-0-0-0-0-0-0-7.9
797	OHAR1	[OHAR1-01]	50	42.0363	-78.4609	Two Mile Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756	0	0	0	0	0	0.244	0-0-0-0-0-0-0-0-0-0-0-0-0-0-75.6-0-0-0-0-0-24.4
798	OHAR2	[OHAR2-102]	47	41.7532	-78.0554	Allegheny R.	0	0	0	0.253	0	0	0	0	0	0	0	0	0	0	0.189	0	0	0	0	0	0.558	0-0-0-25.3-0-0-0-0-0-0-0-0-0-0-18.9-0-0-0-0-0-55.8
799	OHAR3	[OHAR3-101]	62	41.2378	-79.3223	Clarion R.	0	0	0	0.216	0	0	0	0	0	0	0.116	0	0	0	0	0	0	0	0	0	0.668	0-0-0-21.6-0-0-0-0-0-0-11.6-0-0-0-0-0-0-0-0-0-66.8
800	PA42_Lower	[PA42-048]	43	41.576103	-77.016626	Salt Spring Run (lower)	0	0	0	0	0	0	0	0	0	0	0	0.817	0	0	0	0	0	0	0	0	0.183	0-0-0-0-0-0-0-0-0-0-0-81.7-0-0-0-0-0-0-0-0-18.3
801	PA42_Upper	[PA42-091]	33	41.578088	-77.017383	Salt Spring Run (upper)	0	0	0	0	0	0	0	0	0	0	0	0.897	0	0	0	0	0	0	0	0	0.103	0-0-0-0-0-0-0-0-0-0-0-89.7-0-0-0-0-0-0-0-0-10.3
802	Ramsey	[UOG-001]	50	41.28714	-77.32458	Ramsey Run	0	0	0	0	0	0	0	0	0	0	0	0.819	0	0	0	0	0	0	0	0	0.181	0-0-0-0-0-0-0-0-0-0-0-81.9-0-0-0-0-0-0-0-0-18.1
803	Boone	[UOG-051]	50	41.35392	-77.36207	Boone Run	0	0	0	0	0	0	0	0	0	0	0	0.858	0	0	0	0	0	0	0	0	0.142	0-0-0-0-0-0-0-0-0-0-0-85.8-0-0-0-0-0-0-0-0-14.2
804	Dam	[UOG-251]	50	41.32943	-77.34448	Dam Run	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0.11	0-0-0-0-0-0-0-0-0-0-0-89-0-0-0-0-0-0-0-0-11
805	Cedar	[UOG-101]	50	41.61398	-77.50751	Cedar Run	0	0	0	0	0	0	0	0	0	0	0	0.879	0	0	0	0	0	0	0	0	0.121	0-0-0-0-0-0-0-0-0-0-0-87.9-0-0-0-0-0-0-0-0-12.1
806	Sebring	[UOG-151]	29	41.44963	-77.42755	Sebring Branch Mill Run	0	0	0	0	0	0	0	0	0	0	0	0.907	0	0	0	0	0	0	0	0	0.093	0-0-0-0-0-0-0-0-0-0-0-90.7-0-0-0-0-0-0-0-0-9.3
807	Francis	[UOG-201]	50	41.5527	-77.61581	Francis Branch Slate Run	0	0	0	0	0	0	0	0	0	0	0	0.876	0	0	0	0	0	0	0	0	0.124	0-0-0-0-0-0-0-0-0-0-0-87.6-0-0-0-0-0-0-0-0-12.4
808	CONR1	[CONR1-01]	36	44.4434	-71.3048	Unnamed	0.892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108	89.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.8
809	CONR2	[CONR2-01]	40	44.4743	-71.3453	Brandy Brook	0.844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156	84.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-15.6
813	HUDR1	[HUDR1-01]	50	42.7814	-73.1452	Broad Brook	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	76-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24
814	MD31	[MD31-001]	50	39.6886	-76.7787	Silver Run	0	0	0	0	0	0	0	0	0	0	0.878	0	0	0	0	0	0	0	0	0	0.122	0-0-0-0-0-0-0-0-0-0-87.8-0-0-0-0-0-0-0-0-0-12.2
815	MD32	[MD32-001]	50	39.8248	-76.778	Walker Run	0	0	0	0	0	0	0	0	0	0	0.882	0	0	0	0	0	0	0	0	0	0.118	0-0-0-0-0-0-0-0-0-0-88.2-0-0-0-0-0-0-0-0-0-11.8
817	SUSR1	[SUSR1-01]	50	40.8982	-78.0105	Smays Run	0	0	0	0	0	0	0	0	0	0	0	0.696	0	0	0	0	0	0	0	0	0.304	0-0-0-0-0-0-0-0-0-0-0-69.6-0-0-0-0-0-0-0-0-30.4
818	SUSR2	[SUSR2-01]	50	40.9334	-78.0128	Benner Run	0	0	0	0	0	0	0	0	0	0	0	0.734	0	0	0	0	0	0	0	0	0.266	0-0-0-0-0-0-0-0-0-0-0-73.4-0-0-0-0-0-0-0-0-26.6
