ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
666	RAPR4	[RAPR4-001]	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885	0	0	0	0	0	0	0	0	0	0.115	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.5-0-0-0-0-0-0-0-0-0-11.5
667	RAPR5	[RAPR5-051]	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887	0	0	0	0	0	0	0	0	0	0.113	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.7-0-0-0-0-0-0-0-0-0-11.3
668	RAPR6	[RAPR6-001]	50	38.5227	-78.42	Hogcamp Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659	0	0	0	0	0	0	0	0	0	0.341	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-65.9-0-0-0-0-0-0-0-0-0-34.1
669	RAPR7	[RAPR7-001]	45	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924	0	0	0	0	0	0	0	0	0	0.076	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.4-0-0-0-0-0-0-0-0-0-7.6
670	RAPR8	[RAPR8-051]	39	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0	0.07	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93-0-0-0-0-0-0-0-0-0-7
671	RAPR9	[RAPR9-001]	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798	0	0	0	0	0	0	0	0	0	0.202	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79.8-0-0-0-0-0-0-0-0-0-20.2
673	SANR10	[WRC008-001]	20	36.075153	-81.786286	Bucks Timber Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0.06	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94-0-0-6
675	SANR12	[WRC010-001]	20	35.9847383	-81.856655	Harper Creek	0	0	0	0	0	0	0.106	0	0	0	0	0	0	0	0.355	0	0	0	0	0	0	0	0	0	0	0.539	0-0-0-0-0-0-10.6-0-0-0-0-0-0-0-35.5-0-0-0-0-0-0-0-0-0-0-53.9
676	SANR13	[WRC013-001]	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508	0	0	0	0	0.105	0	0.387	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50.8-0-0-0-0-10.5-0-38.7
677	SANR14	[WRC014-001]	20	36.0909312	-81.7941819	Little Wilson Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954	0	0	0.046	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.4-0-0-4.6
678	SANR15	[WRC015-001]	20	36.067003	-81.630581	Mulberry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636	0	0	0	0	0	0	0.364	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-63.6-0-0-0-0-0-0-36.4
680	SANR17	[WRC017-001]	20	35.9596683	-81.888163	Upper Creek	0	0	0.128	0	0	0	0	0	0	0	0	0	0	0	0.436	0	0	0	0	0	0	0	0	0	0	0.436	0-0-12.8-0-0-0-0-0-0-0-0-0-0-0-43.6-0-0-0-0-0-0-0-0-0-0-43.6
681	SANR18	[WRC018-001]	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372	0.28	0	0.348	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-37.2-28-0-34.8
682	SANR19	[WRC020-001]	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0.378	0	0	0	0	0	0	0	0	0	0	0.512	0-0-0-0-0-11-0-0-0-0-0-0-0-0-37.8-0-0-0-0-0-0-0-0-0-0-51.2
683	SANR2	[WRC011-001]	20	35.596247	-81.706086	Henry Fork	0	0	0.41	0	0	0.518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0-0-41-0-0-51.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.2
684	SANR20	[WRC021-001]	20	36.0894111	-81.8022855	Wilson Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908	0	0	0.092	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-90.8-0-0-9.2
686	SANR22	[WRC002-001]	20	35.183939	-82.531411	Uncles Creek (above falls)	0	0	0.784	0	0	0.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0-0-78.4-0-0-10.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-11
687	SANR23	[WRC392-001]	36	35.893897	-81.97595	UT Honeycutt Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918	0	0	0	0	0	0	0	0	0	0	0.082	0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.8-0-0-0-0-0-0-0-0-0-0-8.2
690	SANR4	[WRC019-001]	20	35.9573661	-81.9253382	UT Linville River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601	0	0	0	0	0	0	0	0	0	0	0.399	0-0-0-0-0-0-0-0-0-0-0-0-0-0-60.1-0-0-0-0-0-0-0-0-0-0-39.9
691	SANR5	[WRC006-001]	20	35.793128	-82.141186	Bee Rock Creek	0	0	0	0	0	0	0	0	0	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119	0-0-0-0-0-0-0-0-0-88.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-11.9
695	SANR9	[WRC007-001]	20	35.907003	-81.860933	Buck Creek	0	0	0.13	0	0	0.485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186	0	0	0	0.199	0-0-13-0-0-48.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.6-0-0-0-19.9
697	SAV_GA1	[GA01-001]	38	34.987823	-83.272426	Ammons Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954	0	0	0	0	0	0	0	0.046	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.4-0-0-0-0-0-0-0-4.6
698	SAV_GA10	[GA10-001]	30	34.953095	-83.539133	Flat Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0.05	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95-0-0-0-0-0-0-0-5
699	SAV_GA12	[GA12-001]	30	34.911669	-83.313096	Tuckaluge Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402	0	0	0	0	0	0	0	0.598	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-40.2-0-0-0-0-0-0-0-59.8
700	SAV_GA22	[GA22-001]	30	34.860172	-83.644773	Perry Cove	0	0	0	0	0	0.153	0	0	0	0	0	0	0	0	0	0	0	0.637	0	0	0	0	0	0	0	0.21	0-0-0-0-0-15.3-0-0-0-0-0-0-0-0-0-0-0-63.7-0-0-0-0-0-0-0-21
701	SAV_GA23	[GA23-001]	30	34.883037	-83.604608	Lindsey Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948	0	0	0	0	0	0	0	0.052	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.8-0-0-0-0-0-0-0-5.2
702	SAV_GA8	[GA08-001]	30	34.869109	-83.622943	North Moccasin Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742	0	0	0	0	0	0	0	0.258	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-74.2-0-0-0-0-0-0-0-25.8
704	SAVR10	[WRC265-001]	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0.226	0	0.127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647	22.6-0-12.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-64.7
705	SAVR11	[WRC266-001]	16	35.017875	-83.2746057	West Fork Overflow Creek	0	0	0.119	0	0	0.406	0	0	0	0	0	0	0	0	0	0	0	0.224	0	0	0	0	0	0	0	0.251	0-0-11.9-0-0-40.6-0-0-0-0-0-0-0-0-0-0-0-22.4-0-0-0-0-0-0-0-25.1
708	SAVR4	[WRC257-001]	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0	0	0	0	0	0.116	0	0	0	0	0	0	0	0	0	0	0	0.518	0	0	0	0	0	0	0	0.366	0-0-0-0-0-11.6-0-0-0-0-0-0-0-0-0-0-0-51.8-0-0-0-0-0-0-0-36.6
709	SAVR5	[WRC258-001]	20	35.0112651	-83.1217918	Glade Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644	0	0	0	0	0	0	0	0.356	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-64.4-0-0-0-0-0-0-0-35.6
710	SAVR6	[WRC259-001]	16	35.16205	-82.928467	Indian Creek	0	0	0.124	0	0	0.316	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0.127	0	0	0	0	0.303	0-0-12.4-0-0-31.6-0-0-0-0-0-0-0-0-0-0-13-0-0-0-12.7-0-0-0-0-30.3
712	SAVR8	[WRC263-001]	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0-0-49-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-51
714	SC01	[SC01-001]	60	34.962301	-83.097877	King Creek	0.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289	71.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.9
715	SC02	[SC02-001]	60	34.942555	-83.09442	Crane Creek	0.455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0.175	45.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-37-0-0-0-0-0-0-0-17.5
717	IOWR1	[IOWR1-001]	53	43.4179	-91.9378	South Pine Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.673	0	0	0	0	0.327	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-67.3-0-0-0-0-32.7
718	ISRO1	[ISRO1-001]	28	47.9335	-89.1055	Washington Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861	0	0	0	0	0.139	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.1-0-0-0-0-13.9
719	ISRO2	[ISRO2-001]	29	47.9212	-89.0752	Grace Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833	0	0	0	0	0.167	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-83.3-0-0-0-0-16.7
721	ISRO4	[ISRO4-001]	56	48.1127	-88.5697	Tobin Harbor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0.18	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82-0-0-0-0-18
722	LACR1	[LACR1-001]	50	44.0877	-90.8523	Soper Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683	0	0	0	0	0.317	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-68.3-0-0-0-0-31.7
723	NEFS1	[NEFS1-001]	50	46.6565	-53.2144	Freshwater R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895	0	0	0	0.105	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.5-0-0-0-10.5
724	NEFS2	[NEFS2-001]	36	46.6374	-53.1604	Watern Cove	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894	0	0	0	0.106	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.4-0-0-0-10.6
725	NYNS1	[NY18-001]	30	40.863817	-73.200704	Nissequoque Creek	0	0	0.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335	0-0-66.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-33.5
726	QUEM1	[QUEM1-001]	50	51.4174	-72.9409	Pepeshquasati R.	0	0	0	0	0	0	0.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226	0-0-0-0-0-0-77.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.6
727	QUEM2	[QUEM2-001]	43	51.3628	-72.7588	Cheno R.	0	0	0	0	0	0	0.835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165	0-0-0-0-0-0-83.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.5
728	WISR1	[WISR1-001]	50	43.397	-89.6521	Parfrey's Glen Creek	0	0	0.793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207	0-0-79.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.7
729	WISR2	[WISR2-001]	49	43.4897	-90.3664	Melancthon Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.794	0	0	0	0	0.206	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79.4-0-0-0-0-20.6
730	WISR3	[WISR3-001]	50	43.2845	-90.3306	Ash Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724	0	0	0	0	0.276	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-72.4-0-0-0-0-27.6
731	MACS1	[MACS1-001]	81	41.594	-70.5066	Quashnet R., Cape Cod	0	0	0.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116	0-0-88.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-11.6
732	MACS2	[MACS2-001]	49	41.5842	-70.5022	Red Brook, Cape Cod	0	0	0.769	0	0	0.101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0-0-76.9-0-0-10.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13
733	MACS3	[MACS3-001]	28	41.6337	-70.4518	Santuit R., Cape Cod	0	0	0.724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276	0-0-72.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27.6
734	MACS4	[MACS4-001]	43	41.6245	-70.481	Mashpee R., Cape Cod	0	0	0.694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104	0	0	0	0	0.202	0-0-69.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.4-0-0-0-0-20.2
735	NYLC1	[DS02-001]	30	44.288799	-73.52619	Spruce Mill Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505	0.347	0	0	0	0.148	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-50.5-34.7-0-0-0-14.8
736	NYLC2	[DS01-001]	32	44.298636	-73.742629	Styles Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413	0.119	0	0	0	0.468	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-41.3-11.9-0-0-0-46.8
737	VTLC1	[VTLC1-01]	50	44.1647	-72.8934	Slide Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781	0	0	0	0.219	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-78.1-0-0-0-21.9
738	VTLC2	[VTLC2-01]	50	43.8135	-72.9649	Kettle Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836	0	0	0	0.164	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-83.6-0-0-0-16.4
739	VTLM	[VTLM-01]	50	44.7845	-71.995	Bald Mountain Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718	0	0	0	0.282	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-71.8-0-0-0-28.2
740	NYCS1	[NYCS1-001]	40	40.762	-73.1492	Connetquot R.	0	0	0.529	0	0	0.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172	0-0-52.9-0-0-29.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17.2
741	NYCS2	[NY18-061]	30	40.771759	-73.156219	Connetquot R.	0	0	0.851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149	0-0-85.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.9
742	NYSS1	[NY18-031]	30	40.772389	-72.993351	Swan River	0	0	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0-0-73-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27
747	HUDR2	[HUDR2-01]	23	41.2902	-73.9943	Timp Brook	0	0	0.542	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341	0-0-54.2-0-0-11.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-34.1
749	PASR1	[PASR1-01]	31	41.1571	-74.1386	Torne Brook	0	0	0.114	0	0	0	0	0	0	0	0	0.111	0	0	0	0	0	0	0	0.31	0.15	0.121	0	0	0	0.194	0-0-11.4-0-0-0-0-0-0-0-0-11.1-0-0-0-0-0-0-0-31-15-12.1-0-0-0-19.4
764	ACAD1	[ACAD1-001]	56	44.2869	-68.3478	Marshall Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.796	0	0	0	0.204	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79.6-0-0-0-20.4
765	ACAD2	[ACAD2-001]	55	44.2691	-68.3514	Lurvey Brook	0	0	0	0	0	0.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101	0.423	0	0	0	0.267	0-0-0-0-0-20.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.1-42.3-0-0-0-26.7
766	ACAD3	[ACAD3-001]	55	44.314	-68.2246	Hunters Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.739	0	0	0	0.261	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-73.9-0-0-0-26.1
767	ACAD4	[ACAD4-001]	55	44.3099	-68.2445	Stanley Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808	0	0	0	0.192	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-80.8-0-0-0-19.2
768	ACAD5	[ACAD5-001]	50	44.3177	-68.2557	Jordan Stream	0	0	0.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634	0	0	0	0.228	0-0-13.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-63.4-0-0-0-22.8
769	ACAD6	[ACAD6-001]	41	44.3164	-68.2874	Hadlock Brook	0	0	0.164	0	0	0.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0	0	0	0.211	0-0-16.4-0-0-20.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-41.9-0-0-0-21.1
770	CONR4	[CONR4-01]	50	42.8204	-72.969	Lamb Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883	0	0	0	0.117	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.3-0-0-0-11.7
771	CONR5	[CONR5-001]	37	42.7453	-72.3089	Brickyard Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0.21	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79-0-0-0-21
773	CONR7	[CONR7-001]	50	42.639722	-72.988889	Manning Brook	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714	0	0	0	0.186	0-0-0-0-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-71.4-0-0-0-18.6
774	NYHL	[NYHL-01]	31	43.6004	-74.8187	Horn Lake	0	0	0	0	0	0	0	0	0	0	0	0	0.579	0	0	0	0	0	0	0	0	0	0	0	0	0.421	0-0-0-0-0-0-0-0-0-0-0-0-57.9-0-0-0-0-0-0-0-0-0-0-0-0-42.1
775	NYLT	[NYLT-01]	42	44.0377	-74.6115	Little Tupper Lake	0	0	0.149	0	0	0	0	0	0	0	0	0	0.321	0	0	0	0	0	0	0	0.196	0.122	0	0	0	0.212	0-0-14.9-0-0-0-0-0-0-0-0-0-32.1-0-0-0-0-0-0-0-19.6-12.2-0-0-0-21.2
776	NYWP	[NYWP-01]	56	44.331	-74.6272	Windfall Pond	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806		0	0	0	0.194	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-80.6-0-0-0-0-19.4
777	KENR1	[KENR1-01]	33	45.3877	-69.963	Cold Stream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.825	0	0	0	0.175	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82.5-0-0-0-17.5
779	KENR3	[KENR3-001]	41	44.9152	-71.0926	Dead Diamond River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763	0	0	0	0.237	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-76.3-0-0-0-23.7
780	KENR4	[KENR4-001]	27	44.9697	-71.1533	Little Diamond River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838	0	0	0	0.162	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-83.8-0-0-0-16.2
783	KENR7	[KENR7-01]	33	44.6721	-70.3593	Alder Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856	0	0	0	0.144	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-85.6-0-0-0-14.4
784	PENR1	[PENR1-01]	30	45.1431	-68.2845	Lord Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832	0	0	0	0.168	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-83.2-0-0-0-16.8
785	PENR2	[PENR2-01]	59	44.8541	-68.8232	Kenduskeag Stream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.701	0	0	0	0.299	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-70.1-0-0-0-29.9
786	STGE1	[STGE1-01]	30	44.4392	-69.2209	Thompson Brook	0	0	0.134	0	0	0.173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524	0	0	0	0.169	0-0-13.4-0-0-17.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-52.4-0-0-0-16.9
788	MERR3	[MERR3-001]	20	42.7217	-71.5525	Flints Brook	0	0	0.311	0	0	0.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259	0	0	0	0.296	0-0-31.1-0-0-13.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.9-0-0-0-29.6
789	MERR4	[MERR4-001]	20	42.7978	-71.5511	Witches Brook	0	0	0.222	0	0	0.272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279	0	0	0	0.227	0-0-22.2-0-0-27.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27.9-0-0-0-22.7
790	MERR5	[MERR5-001]	20	42.8114	-71.9175	Meadow Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711	0	0	0	0.289	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-71.1-0-0-0-28.9
791	MERR6	[MERR6-001]	19	43.1464	-71.8806	Sand Brook	0	0	0.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607	0	0	0	0.252	0-0-14.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-60.7-0-0-0-25.2
792	PISR1	[PISR1-001]	30	43.1339	-70.9697	Chelsey Brook	0	0	0.253	0	0	0.589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158	0-0-25.3-0-0-58.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-15.8
793	SACR1	[SACR1-001]	30	43.77	-71.2511	White Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0.22	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-78-0-0-0-22
794	CRLE1	[CRLE1-01]	26	41.5	-81.2804	Leech Stream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879	0	0	0.121	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-87.9-0-0-12.1
795	CRLE2	[CRLE2-01]	50	41.563	-81.2187	Woodie Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816	0	0	0.184	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-81.6-0-0-18.4
796	CRLE3	[CRLE3-01]	59	41.5526	-81.234	Spring Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0.22	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-78-0-0-22
797	OHAR1	[OHAR1-01]	50	42.0363	-78.4609	Two Mile Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0.27	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-73-0-0-27
