unique_id	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
2448	1	0.9846	0.549	1.755728707	1.066739903	1	10.34	12.495806	975.230577	10/13/2014	2	0	xy4263883572868966	201478449
2450	2	28.6893	0.9909	31.53293453	1.388499537	20	2.53	10.419142	217.891917	10/9/2014	NA	NA	xy4264374672866400	201478450
2451	2	28.9422	0.2529	31.79242492	0.259490388	21	2.53	10.41914168	217.8919168	6/25/2015	NA	NA	xy4264169972867511	201478450
2453	2	2.1492	2.1492	3.319983081	3.319983081	0	8.08	1.449132	259.519496	9/4/2014	1	14	xy4262102272769347	201478454
2456	1	54.675	0.5112	72.65768705	1.95227581	79	1.18	18.415248	135.106241	NA	NA	NA	xy4261880072765265	201478495
2460	1	1.1754	1.1754	1.223395154	1.223395154	0	4.47	0.743559	102.841853	7/9/2014	1	0	xy4261378572759629	201478516
2461	1	1.503	0.3276	1.94546548	0.722070326	1	4.47	0.743559	102.841853	NA	NA	NA	xy4261916772761450	201478516
2464	1	2.556	1.7451	3.735291421	2.2561941	1	4.74	1.637602	161.840451	9/4/2014	2	0	xy4263364172782530	201478468
2465	2	3.2202	0.6642	4.312559498	0.577268077	2	4.74	1.637602	161.840451	9/4/2014	2	0	xy4262906872783892	201478468
2466	2	3.6585	0.4383	5.076924826	0.764365328	3	4.74	1.637602	161.840451	9/4/2014	1	14	xy4262345072785949	201478468
2468	1	0.1152	0.1152	0.395432183	0.395432183	0	9.31	0.420355	161.050719	NA	0	0	xy4261219572711856	201478471
2469	1	0.7128	0.5976	1.095068053	0.69963587	1	2.85	0.545589	56.16712	7/21/2014	2	0	xy4260737572707037	201478471
2472	1	1.0071	1.0071	0.933429289	0.933429289	0	4.82	1.284648	145.761814	5/23/2016	2	0	xy4261154072705946	201478472
2474	1	0.5202	0.5202	0.627471579	0.627471579	0	7.82	2.144236	305.525629	5/23/2016	2	0	xy4261618172699814	201478479
2475	1	0.8478	0.2214	1.682344506	0.637670859	2	7.82	2.144236	305.525629	7/17/2014	0	0	xy4260910072694498	201478479
2477	1	0.6264	0.1062	1.044673646	0.417202067	1	7.82	2.144236	305.525629	7/8/2014	2	0	xy4261285772698629	201478479
2479	1	0.2835	0.2835	0.272424462	0.272424462	0	4.78	0.986343	126.662061	5/29/2015	2	0	xy4262401372692835	201478480
2480	1	2.1033	1.8198	2.140489493	1.868065031	1	4.8	1.507131	157.224907	5/31/2016	2	0	xy4260895772691343	201478480
2481	2	680.4783	6.0858	712.8836908	5.602994398	387	0.46	212.75209	179.019108	9/10/2014	2	0	xy4265231772954447	201478483
2482	2	6.4575	0.5724	9.02757071	0.880643075	9	3.01	3.076064	140.85388	9/4/2014	2	0	xy4263093472797037	201478493
2483	2	7.5978	1.1403	10.36175932	1.334188607	10	3.01	3.076064	140.85388	9/4/2014	1	14	xy4262111972790222	201478493
2492	1	0.9477	0.9477	0.715289719	0.715289719	0	11.24	0.426719	195.903279	10/30/2014	2	0	xy4261895572790306	201478552
2493	1	0.9549	0.0072	0.732000531	0.016710812	1	11.24	0.426719	195.903279	5/18/2016	NA	NA	xy4261909772790372	201478552
2494	2	217.4832	1.2483	326.6459176	1.509173469	276	0.31	65.735908	67.060635	10/7/2014	2	0	xy4259091372615377	201478502
2497	1	0.4023	0.4023	0.649867133	0.649867133	0	10.83	0.732562	247.317782	9/10/2014	2	0	xy4264479672907083	201478510
2498	2	6.6807	5.6628	7.621489838	6.840881348	2	0.62	3.345104	30.255275	10/9/2014	2	0	xy4263520272896557	201478606
2499	1	7.5987	0.918	9.096574123	1.475084285	3	0.62	3.345104	30.255275	10/29/2014	1	14	xy4262757172884488	201478606
2500	1	7.7283	0.1296	9.327758043	0.23118392	4	0.62	3.345104	30.255275	5/27/2015	2	0	xy4262646972882477	201478606
2503	2	44.9361	1.1601	59.37944953	0.690822197	65	0.9	15.924995	95.826755	9/12/2014	1	0	xy4260165672778185	201478775
2504	2	46.773	1.8369	60.99629381	1.616844282	66	0.9	15.924995	95.826755	9/17/2014	1	0	xy4261322072768835	201478775
2506	1	5.8014	1.6092	7.453843214	2.292845808	9	3.43	3.215633	164.108858	7/9/2014	2	0	xy4259562072761487	201478733
2507	2	7.3332	1.5318	9.425309005	1.971465791	10	3.43	3.215633	164.108858	9/17/2014	2	0	xy4261184972765488	201478733
2508	2	7.3908	0.0576	9.709117424	0.283808419	11	3.43	3.215633	164.108858	9/17/2014	1	0	xy4261347372767570	201478733
2510	2	2.8782	2.8782	1.058435392	1.058435392	0	6.44	2.015876	243.962143	8/28/2014	2	0	xy4263518372845450	201478517
2513	1	0.3717	0.3717	0.483104641	0.483104641	0	6.45	0.472384	118.2802	8/28/2014	2	0	xy4265093672834816	201478518
2514	1	2.6127	2.241	3.331797284	2.848692643	1	9.22	3.102082	433.273545	8/28/2014	2	0	xy4262763372838826	201478518
2516	1	0.5184	0.5184	0.544317937	0.544317937	0	6.9	1.01323	185.313752	10/7/2014	2	0	xy4258152272642386	201478620
2517	1	1.6965	1.1781	2.422552884	1.878234947	1	6.9	1.01323	185.313752	6/11/2015	2	0	xy4258463472624528	201478620
2518	1	1.8423	0.1458	2.598054833	0.175501949	2	6.9	1.01323	185.313752	11/12/2014	1	14	xy4258528972622764	201478620
2519	1	1.8522	0.0099	2.674199318	0.076144485	3	6.9	1.01323	185.313752	11/12/2014	1	14	xy4258588072622317	201478529
2521	2	3.2652	1.4301	3.668647836	1.3019447	3	4.57	1.818644	164.435186	10/9/2014	2	0	xy4259007872635646	201478532
2522	1	3.5721	0	4.510501783	0.009865747	7	4.57	1.818644	164.435186	10/30/2015	NA	NA	xy4258690272627457	201478532
2523	1	3.7926	0.2205	4.677235202	0.166733419	8	4.57	1.818644	164.435186	11/12/2014	NA	NA	xy4258629172625613	201478532
2524	1	3.5721	0.0558	4.500636036	0.233802876	6	4.57	1.818644	164.435186	10/30/2015	NA	NA	xy4258695272627557	201478532
2525	1	3.5163	0.0963	4.26683316	0.166860698	5	4.57	1.818644	164.435186	10/29/2014	NA	NA	xy4258860472628868	201478532
2526	1	3.42	0.1548	4.099972463	0.431324627	4	4.57	1.818644	164.435186	10/9/2014	1	14	xy4258909972630719	201478532
2527	1	3.7926	0	4.685354134	0.008118931	9	4.57	1.818644	164.435186	11/12/2014	NA	NA	xy4258627672625516	201478532
2528	1	3.8601	0.0675	4.801641523	0.116287389	10	4.57	1.818644	164.435186	11/12/2014	2	0	xy4258610272624123	201478532
2529	1	5.7627	0.0504	7.797126104	0.321285263	15	1.9	3.291215	91.967912	10/28/2014	1	14	xy4258709372621342	201478529
2530	1	5.841	0.0342	7.897057174	0.019844188	18	1.9	3.291215	91.967912	10/28/2014	1	14	xy4258751472620277	201478529
2531	1	7.1982	1.3572	8.0757935	0.178736326	19	1.9	3.291215	91.967912	9/24/2014	2	0	xy4258803472618260	201478529
2532	1	5.8068	0.0018	7.877212986	0.048177497	17	1.9	3.291215	91.967912	10/28/2014	1	1	xy4258742172620482	201478529
2533	1	5.805	0.0423	7.829035489	0.031909386	16	1.9	3.291215	91.967912	10/28/2014	1	1	xy4258725172621026	201478529
2534	2	228.7341	4.0527	335.8125563	1.090845198	297	0.43	69.020167	95.314966	10/7/2014	1	14	xy4258578472612021	201478672
2535	2	228.7575	0.0234	335.8918419	0.079285532	298	0.43	69.020167	95.314966	10/7/2014	NA	NA	xy4258519172611499	201478672
2538	1	1.5741	0.9576	1.855581373	1.262921833	1	6.69	0.948567	173.846068	5/31/2016	2	0	xy4259266672647441	201478541
2539	1	1.8351	0.261	2.366703136	0.511121763	2	6.69	0.948567	173.846068	10/9/2014	2	0	xy4259329672641777	201478541
2543	1	0.6165	0.6165	0.59265954	0.59265954	0	3.41	0.407337	58.067908	10/7/2014	2	0	xy4259369572650917	201478541
2545	1	0.7371	0.0828	2.257822233	0.442217843	2	7.23	0.740336	165.980598	8/19/2014	0	0	xy4266153373044427	201478547
2548	1	0.0882	0.0882	0.604477147	0.604477147	0	6.9	0.179899	78.085164	4/21/2016	2	0	xy4266346273045683	201478547
2550	1	0.5661	0.5661	1.211127242	1.211127242	0	8.03	0.698323	179.039261	8/20/2014	2	0	xy4266276073046904	201478547
2551	2	16.8696	2.0709	20.784413	1.599281447	15	2.45	15.889777	260.573128	8/19/2014	2	0	xy4266631373030385	201478548
2554	1	0.1854	0.1854	0.107364589	0.107364589	0	4.29	0.251552	57.408471	5/19/2015	2	0	xy4265409373039962	201478551
2555	1	0.3042	0.1188	0.747143173	0.639778584	1	11.1	5.924146	720.842716	8/20/2014	2	0	xy4265881173037368	201478551
2560	2	8.0235	1.6542	14.61270182	3.424625482	11	4.17	5.577975	262.771943	8/19/2014	2	0	xy4266143573038187	201478551
2562	1	0.0072	0.0072	0.007384682	0.007384682	0	7.74	0.444099	137.621224	5/18/2015	0	0	xy4266749273045126	201478551
2563	1	0.3969	0.1863	0.68277122	0.456138074	2	7.74	0.444099	137.621224	8/20/2014	2	0	xy4266219273041876	201478551
2564	1	0.2106	0.2034	0.226633146	0.219248464	1	7.74	0.444099	137.621224	5/18/2015	2	0	xy4266599373043467	201478551
2566	1	1.7964	1.3221	2.245036815	1.343547194	2	7.75	0.863329	192.129724	NA	NA	NA	xy4261618972802822	201478650
2569	1	0.1476	0.1476	0.347345848	0.347345848	0	2.02	0.257084	27.327081	6/26/2015	NA	NA	xy4261866572796525	201478555
2570	1	0.1476	0	0.361278785	0.013932937	1	2.02	0.257084	27.327081	6/26/2015	1	14	xy4261854472796480	201478555
2572	1	0.4977	0.4977	0.483858858	0.483858858	0	13.87	0.582878	282.533465	8/19/2014	2	0	xy4265992673018617	201478562
2573	2	10.0746	1.9413	11.14032279	2.2225147	9	2.88	4.624188	165.23989	8/8/2014	2	0	xy4262908472813153	201478564
2574	2	11.7801	1.7055	12.72669581	1.586373015	10	2.88	4.624188	165.23989	5/26/2015	1	14	xy4261752972810301	201478564
2577	1	0.6273	0.6273	0.541547029	0.541547029	0	14.86	0.362086	238.577275	5/19/2016	2	0	xy4263368872815908	201478564
2579	1	1.9899	1.9899	1.412756683	1.412756683	0	3.57	1.075862	98.798674	5/23/2016	1	14	xy4261112572732992	201478570
2580	1	2.2194	0.2295	1.695105451	0.282348767	1	0.69	1.078241	19.116644	7/21/2014	2	0	xy4260943772735368	201478570
2581	1	2.6982	0.0738	2.395654879	0.349539711	4	13.31	1.246235	396.444766	7/21/2014	2	0	xy4260370772735995	201478570
2583	1	2.6244	0.3096	2.046115168	0.215438231	3	1.34	1.130756	38.018408	7/21/2014	2	0	xy4260663572735176	201478570
2584	1	2.3148	0.0954	1.830676937	0.135571487	2	0.67	1.091399	18.675458	7/21/2014	2	0	xy4260851672735632	201478570
2586	1	1.2636	1.2636	2.840170166	2.840170166	0	4.83	1.128149	136.878441	8/20/2014	2	0	xy4266059973051849	201478574
2591	1	0.3951	0.3951	0.52291708	0.52291708	0	6.93	0.725355	157.475576	9/3/2014	0	0	xy4265412673053057	201478578
2592	1	0.4014	0.0063	0.53880608	0.015889	1	6.93	0.725355	157.475576	9/3/2014	2	0	xy4265419373052886	201478578
2594	1	3.5703	2.4876	4.868506645	3.481633498	1	5.5	3.637249	279.868369	8/20/2014	2	0	xy4265760673055760	201478604
2597	3	30.8115	0.8847	34.75881088	1.210657248	24	1.0599999	10.95779231	93.62072619	NA	NA	NA	MA_MA01268	201478590
2598	1	30.843	0.0315	34.80380102	0.044990144	25	4.35	11.044916	385.722602	9/2/2015	NA	NA	xy4263175872868721	201478590
2599	2	30.843	0	34.81841331	0.01461229	26	4.35	11.044916	385.722602	5/27/2015	2	0	xy4263168472868869	201478590
2600	2	30.9843	0.1413	35.34286721	0.5244539	27	4.35	11.044916	385.722602	10/24/2014	1	14	xy4262793372872375	201478590
2606	1	1293.8211	0.7821	1477.973343	0.424604722	1001	1.82	0.044143	10.202472	7/23/2014	NA	NA	xy4260105572737414	201478645
2608	3	0.0261	0.0261	0.116440016	0.116440016	1	0.98	329.4503227	474.59776	NA	NA	NA	MA_MA00461	201478592
2609	2	1292.184	3.0411	1476.414668	3.451148195	999	0.04	308.390344	18.74196	7/22/2014	1	14	xy4261338272736962	201478592
2610	2	1293.039	0.855	1477.548739	1.134071197	1000	0.04	308.390344	18.74196	7/22/2014	1	0	xy4260366472740610	201478592
2612	1	1.8144	1.8144	1.47980632	1.47980632	0	13.66	0.975239	359.923984	9/8/2014	2	0	xy4261694972827774	201478710
2613	1	1.8162	0.0018	1.507859856	0.028053536	1	13.66	0.975239	359.923984	9/8/2014	NA	NA	xy4261720072827791	201478710
2618	1	0.5751	0.5751	1.123662259	1.123662259	0	15.62	0.352376	247.393967	9/8/2014	2	0	xy4261571372819508	201478610
2619	1	0.6129	0.0378	1.316986613	0.193324354	1	15.62	0.352376	247.393967	NA	NA	NA	xy4261697772818116	201478610
2621	1	0.0864	0.0864	0.130356614	0.130356614	0	6.21	0.069831	43.784588	5/18/2016	1	14	xy4261807272817929	201478598
2623	1	70.632	1.3743	90.70663749	1.614796518	79	1.78	25.659502	240.574025	9/2/2015	0	0	xy4262378572909229	201478701
2624	1	70.7184	0.0081	90.89763158	0.037824069	83	1.78	25.659502	240.574025	9/2/2015	0	0	xy4262471672907343	201478701
2625	2	70.7274	0.009	90.93727363	0.039642047	84	1.78	25.659502	240.574025	9/10/2014	2	0	xy4262477272906866	201478701
2626	1	70.7103	0	90.85980751	0.020218044	82	1.78	25.659502	240.574025	9/2/2015	0	0	xy4262452272907717	201478701
2627	1	70.7103	0.0567	90.83958947	0.071853938	81	1.78	25.659502	240.574025	9/2/2015	0	0	xy4262445772907952	201478701
2628	1	70.6536	0.0216	90.76773553	0.061098037	80	1.78	25.659502	240.574025	9/2/2015	0	0	xy4262414872908680	201478701
2629	2	71.5887	0.0009	91.74543378	0.01481309	86	1.78	25.659502	240.574025	10/17/2014	NA	NA	xy4263010972901308	201478701
2631	2	71.5878	0.8604	91.73062069	0.793347057	85	1.78	25.659502	240.574025	10/17/2014	2	0	xy4263003372901457	201478701
2632	2	879.9705	2.4975	957.256091	2.795755835	572	0.26	224.051846	103.837023	9/10/2014	2	0	xy4262627872882692	201478605
2634	2	804.3084	5.9022	861.1115158	5.586813597	483	0.34	221.431368	134.990475	9/10/2014	NA	NA	xy4264216872924079	201478600
2635	2	805.8843	1.5759	862.7149014	1.60338555	484	0.34	221.431368	134.990475	9/10/2014	1	14	xy4263852572909174	201478600
2637	1	1.0827	1.0827	1.386873147	1.386873147	0	2.37	0.937598	61.229575	8/20/2014	0	NA	xy4265891373060443	201478603
2640	1	0.5373	0.5373	0.726294869	0.726294869	0	8.1	0.488417	151.037552	10/9/2014	2	0	xy4266781972895058	201478607
2641	1	4.3695	3.7764	5.732465435	4.773450029	2	5.95	2.271208	239.248935	10/29/2014	1	14	xy4262770072876058	201478607
2642	1	0.5931	0.0558	0.959015407	0.232720538	1	8.1	0.488417	151.037552	NA	0	0	xy4266648872893040	201478607
2644	2	10.701	1.6497	11.48958905	2.793093289	9	6.17	4.283737	340.72281	10/17/2014	2	0	xy4262480072880656	201478655
2645	2	10.7037	0.0027	11.50858115	0.018992106	10	6.17	4.283737	340.72281	10/17/2014	NA	NA	xy4262496772880612	201478655
2648	1	1.1025	1.1025	1.352016626	1.352016626	0	3.02	0.694154	67.133525	NA	NA	NA	xy4256862272580498	201478686
2649	1	1.2132	0.1107	1.425384419	0.073367793	1	3.02	0.694154	67.133525	NA	2	0	xy4256927472580419	201478686
2650	1	1.2636	0.0504	1.539713501	0.114329082	2	3.02	0.694154	67.133525	NA	NA	NA	xy4257027772580519	201478686
2653	1	1718.8686	0.6651	2063.173552	1.245256199	1584	0.41	421.957471	224.71022	NA	NA	NA	xy4257221972578913	201478621
2656	2	2.493	2.493	1.649071155	1.649071155	0	11.51	1.24441	342.579752	9/8/2014	2	0	xy4261766472842088	201478774
2657	1	2.4948	0.0018	1.666727334	0.017656179	1	11.51	1.24441	342.579752	9/8/2014	NA	NA	xy4261782072842111	201478774
2659	1	2.0727	2.0727	2.102395547	2.102395547	0	12.29	0.97297	323.449285	10/17/2014	2	0	xy4262536972862441	201478737
2660	1	2.0799	0.0072	2.115818501	0.013422953	1	12.29	0.97297	323.449285	10/17/2014	NA	NA	xy4262547572862520	201478737
2661	2	7.3242	1.8333	6.238467733	1.848235057	3	3.39	3.386283	166.443176	8/28/2014	2	0	xy4262204172837451	201478626
2662	1	7.6221	0.1116	6.837794144	0.403014727	5	3.39	3.386283	166.443176	11/20/2014	1	14	xy4261748272836362	201478626
2663	2	7.5105	0.1863	6.434779417	0.196311684	4	3.39	3.386283	166.443176	8/28/2014	2	0	xy4262043472836592	201478626
2665	1	3.9861	3.9861	4.99633576	4.99633576	0	12.62	1.995418	475.642813	9/10/2014	1	14	xy4263299872931556	201478715
2667	2	76.833	6.8985	93.60006386	6.103183832	57	2.15	36.375794	345.978693	9/10/2014	2	0	xy4263677372935389	201478714
2669	2	1716.3333	12.7368	2057.998984	20.72412569	1574	0.31	421.411664	169.792931	9/24/2014	1	0	xy4256974472592069	201478683
2670	2	1716.363	0.0297	2058.064587	0.065603569	1575	0.31	421.411664	169.792931	10/7/2014	NA	NA	xy4256995572591334	201478683
2672	1	0.072	0.072	0.28241194	0.28241194	0	1.11	0.201766	13.303049	6/17/2015	2	0	xy4258836672590760	201478641
2673	1	0.5769	0	2.323995121	0.033052243	4	4.09	0.420138	70.733268	6/17/2015	1	0	xy4257098272587467	201478641
2674	1	0.5769	0.2691	2.290942878	1.122725685	3	4.09	0.420138	70.733268	6/17/2015	NA	NA	xy4257126472587586	201478641
2675	1	0.3078	0.1512	1.168217193	0.646041067	2	4.09	0.420138	70.733268	9/24/2014	2	0	xy4258082672590513	201478641
2676	1	0.1566	0.0846	0.522176126	0.239764186	1	1.11	0.201766	13.303049	6/16/2015	2	0	xy4258645872590473	201478641
2679	1	0.2826	0.2826	0.522845244	0.522845244	0	12.38	0.417025	213.30772	5/27/2015	2	0	xy4260743572806177	201478650
2681	1	0.1917	0.1917	0.378644378	0.378644378	0	12.71	0.164301	137.458117	5/18/2016	2	0	xy4260933072808875	201478650
2683	1	1.2321	1.2321	0.174147018	0.174147018	0	5.81	1.659748	199.710935	7/23/2014	2	0	xy4259478672739409	201478692
2684	1	1.4022	0.1665	0.614086495	0.39949561	2	5.81	1.659748	199.710935	NA	NA	NA	xy4259645872735204	201478692
2685	1	1.4058	0.0036	0.683914386	0.069827891	3	5.81	1.659748	199.710935	7/22/2014	2	0	xy4259684272734543	201478651
2687	1	1.2357	0.0036	0.214590885	0.040443867	1	5.81	1.659748	199.710935	7/23/2014	2	0	xy4259506572739170	201478692
2689	3	0.6705	0.6705	0.44338427	0.44338427	0	7.4099998	1.065475952	204.0772796	NA	NA	NA	MA_MA01261	201478764
2690	1	0.7047	0.0342	0.485829495	0.042445226	1	7.41	1.065476	204.07728	7/9/2014	2	0	xy4258860372750816	201478764
2691	1	0.7524	0.0477	0.638855139	0.153025644	2	7.41	1.065476	204.07728	7/9/2014	2	0	xy4258958572749636	201478764
2692	1	1.269	0.5166	1.419433216	0.780578077	3	7.41	1.065476	204.07728	5/18/2016	2	0	xy4259484572745430	201478764
2693	1	1.8963	0.0531	2.584417537	0.343369188	6	7.41	1.065476	204.07728	7/22/2014	2	0	xy4259703172734685	201478764
2694	2	1.8432	0.0099	2.24104835	0.087642397	5	7.41	1.065476	204.07728	7/23/2014	NA	NA	xy4259842172738038	201478764
2695	1	1.8333	0.5643	2.153405953	0.733972737	4	7.41	1.065476	204.07728	7/23/2014	2	0	xy4259825472739019	201478764
2697	1	5.2794	2.3283	7.523361927	3.700527928	5	3.93	2.20579	155.7325	7/21/2014	1	14	xy4258983372689582	201478652
2698	2	5.2911	0.0117	7.652054283	0.128692356	6	3.93	2.20579	155.7325	7/2/2014	2	0	xy4258886972688782	201478652
2701	1	8.1333	0.6462	13.14154306	0.926996974	16	3.1	4.277899	171.073048	7/2/2014	2	0	xy4258223072687642	201478799
2702	2	9.3726	0.1278	14.17249777	0.299539621	19	3.1	4.277899	171.073048	7/2/2014	2	0	xy4257552672682730	201478799
2704	2	9.2448	1.0305	13.87295815	0.584405841	18	3.1	4.277899	171.073048	7/2/2014	2	0	xy4257753072684558	201478799
2705	2	8.2143	0.081	13.28855231	0.14700924	17	3.1	4.277899	171.073048	7/2/2014	2	0	xy4258119772687316	201478799
2707	1	0.7938	0.7938	2.341509289	2.341509289	0	3.79	3.414055	186.843977	7/17/2014	2	0	xy4260320472676872	201478653
2708	1	2.196	0.0513	4.562491808	0.192780431	8	3.79	3.414055	186.843977	7/21/2014	2	0	xy4258984772688170	201478653
2709	1	2.1447	0.0819	4.369711376	0.058538331	7	3.79	3.414055	186.843977	7/18/2014	2	0	xy4259080972686392	201478653
2710	1	1.161	0.3672	3.074763078	0.733253788	1	3.79	3.414055	186.843977	7/18/2014	2	0	xy4259729672677212	201478653
2711	1	1.2591	0.0981	3.41539532	0.340632242	2	3.79	3.414055	186.843977	7/18/2014	1	14	xy4259480072678664	201478653
2712	1	1.4166	0.1575	3.667461616	0.252066296	3	3.79	3.414055	186.843977	7/18/2014	1	14	xy4259367572680890	201478653
2713	1	1.7604	0.3438	3.848503563	0.181041947	4	3.79	3.414055	186.843977	7/18/2014	1	14	xy4259288772682610	201478653
2714	1	1.9998	0.2394	4.13141122	0.282907657	5	3.79	3.414055	186.843977	7/18/2014	2	0	xy4259077372684201	201478653
2715	1	2.0628	0.063	4.311173045	0.179761826	6	3.79	3.414055	186.843977	7/18/2014	2	0	xy4259058372685947	201478653
2720	1	0.0135	0.0135	0.048007557	0.048007557	0	0.41	0.289911	5.890077	10/17/2014	2	0	xy4262472672886409	201478655
2721	1	0.0738	0.0603	0.529210706	0.481203149	1	0.41	0.289911	5.890077	10/29/2014	2	0	xy4262461272881742	201478655
2723	1	0.1521	0.1521	0.167571521	0.167571521	0	5.17	0.336512	80.019419	6/11/2015	1	14	xy4259796772670933	201478663
2724	1	0.1899	0.0378	0.269443784	0.101872263	1	5.17	0.336512	80.019419	6/11/2015	2	0	xy4259723572670992	201478663
2727	1	0.2313	0.2313	0.387134431	0.387134431	0	7.96	0.390441	132.707431	6/12/2015	2	0	xy4259551272662367	201478664
2728	1	0.6786	0.4473	0.930389375	0.543254944	1	7.96	0.390441	132.707431	7/18/2014	2	0	xy4259191472666617	201478664
2729	2	229.671	0.9135	336.7385872	0.84674538	299	0.69	70.832712	154.942535	6/16/2015	2	0	xy4258361172604941	201478672
2730	3	229.6818	0.0108	336.7711564	0.032569188	300	0.69	70.83271231	154.9425348	NA	NA	NA	MA_MA01326	201478672
2731	3	230.5494	0.8676	337.3123548	0.541198379	301	0.69	70.83271231	154.9425348	NA	NA	NA	MA_MA02664	201478672
2732	2	230.5719	0.0225	337.3464788	0.03412401	302	0.69	70.832712	154.942535	7/27/2016	2	0	xy4258036672599530	201478672
2737	1	0.4113	0.4113	0.964317472	0.964317472	0	4.36	0.406073	74.129904	6/16/2015	2	0	xy4255994172585627	201478717
2738	1	0.6633	0.252	2.044885772	1.0805683	1	4.36	0.406073	74.129904	NA	NA	NA	xy4256694072590954	201478717
2739	1	0.6651	0.0018	2.051699777	0.006814004	2	4.36	0.406073	74.129904	NA	NA	NA	xy4256698272591015	201478717
2740	1	0.6669	0.0018	2.104561264	0.052861488	3	4.36	0.406073	74.129904	NA	NA	NA	xy4256717972591583	201478717
2741	1	0.6777	0.0108	2.164392112	0.059830848	4	4.36	0.406073	74.129904	9/24/2014	1	0	xy4256749172592144	201478717
2746	1	0.4995	0.4995	0.415059571	0.415059571	0	7.39	28.009236	1043.517403	8/27/2014	2	0	xy4265206372996968	201478691
2747	1	0.657	0.1575	0.632269288	0.217209717	1	7.39	28.009236	1043.517403	8/27/2014	1	14	xy4265034372995807	201478691
2753	2	69.2577	2.3247	89.09184098	1.965339877	78	1.44	24.867783	191.595662	9/10/2014	2	0	xy4261929472908420	201478890
2761	1	0.2907	0.2907	0.199697861	0.199697861	0	7.45	0.724625	169.206685	8/4/2014	2	0	xy4257500672636518	201478716
2762	1	0.3645	0.0738	0.392471658	0.192773797	1	7.45	0.724625	169.206685	NA	NA	NA	xy4257438472634469	201478716
2763	1	1.1952	0.8307	1.498069321	1.105597663	2	7.45	0.724625	169.206685	8/4/2014	2	0	xy4257056172623946	201478716
2764	1	1.233	0.0378	1.660594905	0.162525584	3	7.45	0.724625	169.206685	NA	NA	NA	xy4257062572622077	201478716
2765	1	1.2924	0.0594	1.791224564	0.130629659	4	7.45	0.724625	169.206685	8/14/2014	1	1	xy4257042272620827	201478716
